id_penginapan,nama_tempat,longitude,latitude,rating,id_daerah,alamat
302,Hotel Dafam Fortuna Seturan,110.410881,-7.76561,4,2,http://maps.google.com/?q=Hotel+Dafam+Fortuna+Seturan
303,eL Hotel Royale Yogyakarta Malioboro,110.36499779999995,-7.7937449,4,2,http://maps.google.com/?q=eL+Hotel+Royale+Yogyakarta+Malioboro
304,Grand Mercure Yogyakarta Adi Sucipto,110.392004,-7.783458,4,2,http://maps.google.com/?q=Grand+Mercure+Yogyakarta+Adi+Sucipto
305,The Rich Jogja Hotel,110.36108874603268,-7.752580999999978,4,2,http://maps.google.com/?q=The+Rich+Jogja+Hotel
306,Grand Diamond Hotel Yogyakarta,110.423852,-7.782487,4,2,http://maps.google.com/?q=Grand+Diamond+Hotel+Yogyakarta
307,Malyabhara Hotel,110.3661721,-7.7934831,4,2,http://maps.google.com/?q=Malyabhara+Hotel
308,Lafayette Boutique Hotel,110.387459,-7.759281,4,2,http://maps.google.com/?q=Lafayette+Boutique+Hotel
309,Indoluxe Hotel Jogjakarta,110.371717,-7.750694,4,2,http://maps.google.com/?q=Indoluxe+Hotel+Jogjakarta
310,Next Hotel Yogyakarta,110.418641,-7.780946799999998,4,2,http://maps.google.com/?q=Next+Hotel+Yogyakarta
311,favehotel Kusumanegara,110.38823737116392,-7.801641892773746,4,2,http://maps.google.com/?q=favehotel+Kusumanegara
312,Harper Malioboro Yogyakarta by ASTON,110.367112,-7.784741,4,2,http://maps.google.com/?q=Harper+Malioboro+Yogyakarta+by+ASTON
313,Prime Plaza Hotel Jogjakarta,110.389047861099,-7.77732899907829,4,2,http://maps.google.com/?q=Prime+Plaza+Hotel+Jogjakarta
314,Yellow Star Ambarukmo Hotel,110.39758899999993,-7.783328000000002,4,2,http://maps.google.com/?q=Yellow+Star+Ambarukmo+Hotel
315,Yellow Star Gejayan Hotel,110.389811,-7.77139,4,2,http://maps.google.com/?q=Yellow+Star+Gejayan+Hotel
316,The Jayakarta Yogyakarta Hotel & Spa,110.419667959213,-7.78345457624549,4,2,http://maps.google.com/?q=The+Jayakarta+Yogyakarta+Hotel+&+Spa
317,Grand Kangen Hotel Urip Sumoharjo Yogyakarta,110.3869588,-7.7831141,4,2,http://maps.google.com/?q=Grand+Kangen+Hotel+Urip+Sumoharjo+Yogyakarta
318,Patra Malioboro Hotel,110.3637213,-7.7917305,4,2,http://maps.google.com/?q=Patra+Malioboro+Hotel
319,Grand Keisha Yogyakarta,110.3955307,-7.7592676,4,2,http://maps.google.com/?q=Grand+Keisha+Yogyakarta
320,KJ Hotel Yogyakarta,110.36712925606685,-7.822790903967212,4,2,http://maps.google.com/?q=KJ+Hotel+Yogyakarta
321,Abadi Hotel Malioboro Yogyakarta by Tritama Hospitality,110.363202,-7.790326,4,2,http://maps.google.com/?q=Abadi+Hotel+Malioboro+Yogyakarta+by+Tritama+Hospitality
322,All Nite & Day Hotel Yogyakarta - Gejayan,110.3879623,-7.7802114,4,2,http://maps.google.com/?q=All+Nite+&+Day+Hotel+Yogyakarta+-+Gejayan
323,Grand Rohan Jogja,110.4051346,-7.7983109,4,2,http://maps.google.com/?q=Grand+Rohan+Jogja
324,The Manohara Hotel Yogyakarta,110.3890945,-7.7745054,4,2,http://maps.google.com/?q=The+Manohara+Hotel+Yogyakarta
325,ibis Yogyakarta Adi Sucipto,110.392004,-7.783458,4,2,http://maps.google.com/?q=ibis+Yogyakarta+Adi+Sucipto
326,Sagan Heritage Hotel,110.376335144043,-7.77997875213623,4,2,http://maps.google.com/?q=Sagan+Heritage+Hotel
327,Aveon Hotel Yogyakarta by Daphna International,110.42244237485149,-7.764005845725988,4,2,http://maps.google.com/?q=Aveon+Hotel+Yogyakarta+by+Daphna+International
328,h Boutique Hotel Jogjakarta,110.3791264,-7.782771599,4,2,http://maps.google.com/?q=h+Boutique+Hotel+Jogjakarta
329,Grand Sarila Hotel Yogyakarta,110.39588570638443,-7.759019235289791,4,2,http://maps.google.com/?q=Grand+Sarila+Hotel+Yogyakarta
330,Student Castle Apartment HD,110.40791000054412,-7.773638441955473,4,2,http://maps.google.com/?q=Student+Castle+Apartment+HD
331,Horison Lynn Yogyakarta,110.366831,-7.82459,4,2,http://maps.google.com/?q=Horison+Lynn+Yogyakarta
332,D'Salvatore Art & Boutique Hotel,110.425674,-7.783593,4,2,http://maps.google.com/?q=D'Salvatore+Art+&+Boutique+Hotel
333,The Alana Hotel and Convention Center - Solo by ASTON,110.7747,-7.5452,4,6,http://maps.google.com/?q=The+Alana+Hotel+and+Convention+Center+-+Solo+by+ASTON
334,Swiss-Belhotel Solo,110.822329,-7.553042,4,6,http://maps.google.com/?q=Swiss-Belhotel+Solo
335,Syariah Hotel Solo,110.765821,-7.544485,4,6,http://maps.google.com/?q=Syariah+Hotel+Solo
336,Grand Mercure Solo Baru,110.815348,-7.597278,4,6,http://maps.google.com/?q=Grand+Mercure+Solo+Baru
337,POP! Hotel Solo,110.79884,-7.56289,4,6,http://maps.google.com/?q=POP!+Hotel+Solo
338,favehotel Solo Baru,110.81406917,-7.599578,4,6,http://maps.google.com/?q=favehotel+Solo+Baru
339,favehotel Manahan - Solo,110.79526869999997,-7.5519962,4,6,http://maps.google.com/?q=favehotel+Manahan+-+Solo
340,Al Azhar Azhima Hotel Resort & Convention,110.754826,-7.522577,4,6,http://maps.google.com/?q=Al+Azhar+Azhima+Hotel+Resort+&+Convention
341,MAHALAYA The Legacy Hotel,110.8242962,-7.561771100000001,5,6,http://maps.google.com/?q=MAHALAYA+The+Legacy+Hotel
342,Grand Orchid Hotel Solo,110.81757,-7.567118,4,6,http://maps.google.com/?q=Grand+Orchid+Hotel+Solo
343,LOA Living Solo Baru,110.8154369,-7.601889100000002,4,6,http://maps.google.com/?q=LOA+Living+Solo+Baru
344,The Amrani Syariah Hotel,110.789448,-7.560096,4,6,http://maps.google.com/?q=The+Amrani+Syariah+Hotel
345,Hotel Tosan Solo Baru,110.81222739999998,-7.606838900000001,4,6,http://maps.google.com/?q=Hotel+Tosan+Solo+Baru
346,Twin Star Hotel Solo,110.823377966881,-7.56013662728808,4,6,http://maps.google.com/?q=Twin+Star+Hotel+Solo
347,Diamond Hotel,110.803163,-7.563902,4,6,http://maps.google.com/?q=Diamond+Hotel
348,Fivecord Hotel Solo,110.8431916,-7.559495099999999,4,6,http://maps.google.com/?q=Fivecord+Hotel+Solo
349,The Margangsa Hotel,110.81619877546314,-7.570850541649903,4,6,http://maps.google.com/?q=The+Margangsa+Hotel
350,Indah Palace Solo,110.8092305,-7.5785695,4,6,http://maps.google.com/?q=Indah+Palace+Solo
351,Front One Cabin Slamet Riyadi,110.823262,-7.570507,4,6,http://maps.google.com/?q=Front+One+Cabin+Slamet+Riyadi
352,Assalaam Syariah Hotel Solo,110.769865,-7.5538,4,6,http://maps.google.com/?q=Assalaam+Syariah+Hotel+Solo
353,Hotel Bintang Solo,110.855065,-7.5644,4,6,http://maps.google.com/?q=Hotel+Bintang+Solo
354,Hotel Sahid Jaya Solo,110.818992,-7.564168,4,6,http://maps.google.com/?q=Hotel+Sahid+Jaya+Solo
355,Malioboro Inn Solo,110.797315,-7.569887,4,6,http://maps.google.com/?q=Malioboro+Inn+Solo
356,Griya Surya Solo Guesthouse,110.816484,-7.593605,4,6,http://maps.google.com/?q=Griya+Surya+Solo+Guesthouse
357,D'paragon Kerten,110.79241092034133,-7.552047576829574,4,6,http://maps.google.com/?q=D'paragon+Kerten
358,Hotel Grand Setia Kawan,110.815372,-7.549783,4,6,http://maps.google.com/?q=Hotel+Grand+Setia+Kawan
359,Luxury Inn Guest House,110.7849928,-7.5574122,4,6,http://maps.google.com/?q=Luxury+Inn+Guest+House
